20	0
20	0.005
20	0.01
20	0.015
20	0.02
20	0.024999999
20	0.029999997
20	0.034999996
20	0.039999995
20	0.044999994
20	0.049999993
20	0.054999992
20	0.05999999
20	0.06499999
20	0.06999999
20	0.074999996
20	0.08
20	0.085
20	0.09
20	0.095000006
20	0.10000001
20	0.10500001
20	0.110000014
20	0.11500002
20	0.12000002
20	0.12500001
20	0.13000001
20	0.135
20	0.14
20	0.145
20	0.14999999
20	0.15499999
20	0.15999998
20	0.16499998
20	0.16999997
20	0.17499997
20	0.17999996
20	0.18499996
20	0.18999995
20	0.19499995
20	0.19999994
20	0.20499994
20	0.20999993
20	0.21499993
20	0.21999992
20	0.22499992
20	0.22999991
20	0.23499991
20	0.2399999
19	0.2449999
19	0.2499999
19	0.2549999
19	0.2599999
19	0.2649999
19	0.2699999
19	0.2749999
19	0.27999988
19	0.28499988
19	0.28999987
19	0.29499987
19	0.29999986
19	0.30499986
19	0.30999985
19	0.31499985
19	0.31999984
19	0.32499984
19	0.32999983
19	0.33499983
19	0.33999982
19	0.34499982
19	0.34999982
19	0.3549998
19	0.3599998
18	0.3649998
18	0.3699998
18	0.3749998
18	0.3799998
18	0.38499978
18	0.38999978
18	0.39499977
18	0.39999977
18	0.40499976
18	0.40999976
18	0.41499975
18	0.41999975
18	0.42499974
18	0.42999974
18	0.43499973
18	0.43999973
18	0.44499972
18	0.44999972
18	0.45499972
18	0.4599997
18	0.4649997
18	0.4699997
18	0.4749997
18	0.4799997
18	0.4849997
18	0.48999968
18	0.49499968
18	0.49999967
18	0.5049997
18	0.5099997
18	0.5149997
18	0.5199997
18	0.5249997
18	0.5299997
18	0.53499967
18	0.53999966
18	0.54499966
18	0.54999965
18	0.55499965
18	0.55999964
18	0.56499964
18	0.56999964
18	0.57499963
18	0.5799996
18	0.5849996
18	0.5899996
18	0.5949996
18	0.5999996
18	0.6049996
18	0.6099996
18	0.6149996
18	0.6199996
18	0.6249996
18	0.6299996
18	0.6349996
17	0.63999957
17	0.64499956
17	0.64999956
17	0.65499955
17	0.65999955
17	0.66499954
17	0.66999954
17	0.67499954
17	0.67999953
17	0.6849995
17	0.6899995
17	0.6949995
17	0.6999995
17	0.7049995
17	0.7099995
17	0.7149995
17	0.7199995
17	0.7249995
17	0.7299995
17	0.7349995
17	0.7399995
17	0.74499947
17	0.74999946
17	0.75499946
17	0.75999945
17	0.76499945
16	0.76999944
16	0.77499944
16	0.77999943
16	0.78499943
16	0.7899994
16	0.7949994
16	0.7999994
16	0.8049994
16	0.8099994
16	0.8149994
16	0.8199994
16	0.8249994
16	0.8299994
16	0.8349994
16	0.8399994
16	0.8449994
16	0.84999937
16	0.85499936
16	0.85999936
16	0.86499935
16	0.86999935
16	0.87499934
16	0.87999934
16	0.88499933
16	0.88999933
16	0.8949993
16	0.8999993
16	0.9049993
16	0.9099993
16	0.9149993
15	0.9199993
15	0.9249993
15	0.9299993
15	0.9349993
15	0.9399993
15	0.9449993
15	0.9499993
15	0.95499927
15	0.95999926
15	0.96499926
15	0.96999925
15	0.97499925
15	0.97999924
15	0.98499924
15	0.98999923
15	0.99499923
15	0.9999992
15	1.0049993
15	1.0099993
15	1.0149993
15	1.0199993
15	1.0249993
15	1.0299993
15	1.0349993
15	1.0399992
15	1.0449992
15	1.0499992
15	1.0549992
15	1.0599992
15	1.0649992
15	1.0699992
15	1.0749992
15	1.0799992
15	1.0849992
15	1.0899992
15	1.0949992
15	1.0999992
15	1.1049992
15	1.1099992
15	1.1149992
15	1.1199992
15	1.1249992
15	1.1299992
15	1.1349992
15	1.1399992
15	1.1449991
15	1.1499991
15	1.1549991
15	1.1599991
15	1.1649991
15	1.1699991
15	1.1749991
15	1.1799991
15	1.1849991
15	1.1899991
15	1.1949991
15	1.1999991
15	1.2049991
15	1.2099991
15	1.2149991
15	1.2199991
15	1.2249991
15	1.2299991
15	1.2349991
15	1.239999
15	1.244999
15	1.249999
15	1.254999
15	1.259999
15	1.264999
15	1.269999
15	1.274999
15	1.279999
15	1.284999
15	1.289999
15	1.294999
15	1.299999
15	1.304999
15	1.309999
15	1.314999
15	1.319999
15	1.324999
15	1.329999
15	1.334999
15	1.339999
15	1.344999
15	1.349999
15	1.354999
15	1.359999
15	1.3649989
15	1.3699989
15	1.3749989
15	1.3799989
15	1.3849989
15	1.3899989
15	1.3949989
15	1.3999989
15	1.4049989
15	1.4099989
15	1.4149989
15	1.4199989
15	1.4249989
15	1.4299989
15	1.4349989
15	1.4399989
15	1.4449989
15	1.4499989
15	1.4549989
15	1.4599988
15	1.4649988
15	1.4699988
15	1.4749988
15	1.4799988
15	1.4849988
15	1.4899988
15	1.4949988
15	1.4999988
15	1.5049988
15	1.5099988
15	1.5149988
15	1.5199988
15	1.5249988
15	1.5299988
15	1.5349988
15	1.5399988
15	1.5449988
15	1.5499988
15	1.5549988
15	1.5599988
15	1.5649987
15	1.5699987
15	1.5749987
15	1.5799987
15	1.5849987
15	1.5899987
15	1.5949987
15	1.5999987
15	1.6049987
15	1.6099987
15	1.6149987
15	1.6199987
15	1.6249987
15	1.6299987
15	1.6349987
15	1.6399987
15	1.6449987
15	1.6499987
15	1.6549987
15	1.6599987
15	1.6649987
15	1.6699986
15	1.6749986
15	1.6799986
15	1.6849986
15	1.6899986
15	1.6949986
15	1.6999986
15	1.7049986
15	1.7099986
15	1.7149986
15	1.7199986
15	1.7249986
15	1.7299986
15	1.7349986
15	1.7399986
15	1.7449986
15	1.7499986
15	1.7549986
15	1.7599986
15	1.7649986
15	1.7699986
15	1.7749985
15	1.7799985
15	1.7849985
15	1.7899985
15	1.7949985
15	1.7999985
15	1.8049985
15	1.8099985
14	1.8149985
14	1.8199985
14	1.8249985
14	1.8299985
14	1.8349985
14	1.8399985
14	1.8449985
14	1.8499985
14	1.8549985
14	1.8599985
14	1.8649985
14	1.8699985
14	1.8749985
14	1.8799984
14	1.8849984
14	1.8899984
14	1.8949984
14	1.8999984
14	1.9049984
14	1.9099984
14	1.9149984
14	1.9199984
14	1.9249984
14	1.9299984
14	1.9349984
14	1.9399984
14	1.9449984
14	1.9499984
14	1.9549984
14	1.9599984
14	1.9649984
14	1.9699984
14	1.9749984
14	1.9799984
14	1.9849983
14	1.9899983
14	1.9949983
14	1.9999983
14	2.0049984
14	2.0099986
14	2.0149987
14	2.0199988
14	2.024999
14	2.029999
14	2.0349991
14	2.0399992
14	2.0449994
14	2.0499995
14	2.0549996
14	2.0599997
14	2.0649998
14	2.07
14	2.075
14	2.0800002
14	2.0850003
14	2.0900004
14	2.0950005
14	2.1000006
14	2.1050007
14	2.1100008
14	2.115001
14	2.120001
14	2.1250012
14	2.1300013
14	2.1350014
14	2.1400015
14	2.1450016
14	2.1500018
14	2.1550019
14	2.160002
14	2.165002
14	2.1700022
14	2.1750023
14	2.1800025
14	2.1850026
14	2.1900027
14	2.1950028
14	2.200003
14	2.205003
14	2.2100031
14	2.2150033
14	2.2200034
14	2.2250035
14	2.2300036
14	2.2350037
14	2.2400038
14	2.245004
14	2.250004
14	2.2550042
14	2.2600043
14	2.2650044
14	2.2700045
14	2.2750046
14	2.2800047
14	2.2850049
14	2.290005
14	2.295005
14	2.3000052
14	2.3050053
14	2.3100054
14	2.3150055
14	2.3200057
14	2.3250058
14	2.330006
14	2.335006
14	2.340006
14	2.3450062
14	2.3500063
14	2.3550065
14	2.3600066
14	2.3650067
14	2.3700068
14	2.375007
14	2.380007
14	2.3850071
14	2.3900073
14	2.3950074
14	2.4000075
14	2.4050076
14	2.4100077
14	2.4150078
14	2.420008
14	2.425008
14	2.4300082
14	2.4350083
14	2.4400084
14	2.4450085
14	2.4500086
14	2.4550087
14	2.4600089
14	2.465009
14	2.470009
14	2.4750092
14	2.4800093
14	2.4850094
14	2.4900095
14	2.4950097
14	2.5000098
14	2.50501
14	2.51001
14	2.51501
14	2.5200102
14	2.5250103
14	2.5300105
14	2.5350106
14	2.5400107
14	2.5450108
14	2.550011
14	2.555011
14	2.5600111
14	2.5650113
14	2.5700114
14	2.5750115
14	2.5800116
14	2.5850117
14	2.5900118
14	2.595012
14	2.600012
14	2.6050122
14	2.6100123
14	2.6150124
13	2.6200125
13	2.6250126
13	2.6300128
13	2.6350129
13	2.640013
13	2.645013
13	2.6500132
13	2.6550133
13	2.6600134
13	2.6650136
13	2.6700137
13	2.6750138
13	2.680014
13	2.685014
13	2.6900141
13	2.6950142
13	2.7000144
13	2.7050145
13	2.7100146
13	2.7150147
13	2.7200148
13	2.725015
13	2.730015
13	2.7350152
13	2.7400153
13	2.7450154
13	2.7500155
13	2.7550156
13	2.7600157
13	2.7650158
13	2.770016
13	2.775016
13	2.7800162
13	2.7850163
13	2.7900164
13	2.7950165
13	2.8000166
13	2.8050168
13	2.8100169
13	2.815017
13	2.820017
13	2.8250172
13	2.8300173
13	2.8350174
13	2.8400176
13	2.8450177
13	2.8500178
13	2.855018
13	2.860018
13	2.8650181
13	2.8700182
13	2.8750184
13	2.8800185
13	2.8850186
13	2.8900187
13	2.8950188
13	2.900019
13	2.905019
13	2.9100192
13	2.9150193
13	2.9200194
13	2.9250195
13	2.9300196
